#mSEMS SN:2
#------------
#mSEMS Firmware:1.2
#mSEMS Mfg Date:19/10/3
#UAV Reader Version:6.1
#MCPC SN:16
#
#scan_conf
#---------
#sheath_sp:3.0
#scan_type:0
#scan_max_dia:100
#scan_min_dia:20
#num_bins:60
#bin_time:1.00
#pumbing_time:0.90
#
#hdw_conf
#--------
#mcpc_b_yn:0
#mcpc_b_smpf:0.360
#samp_rh_yn:0
#sheath_rh_yn:0
#
#constants
#---------
#hv_polarity:0
#hv_max_volts:3000
#mcpc_tau:0.250
#mcpc_c2:0.845
#mcpc_c1:7.929
#mcpc_c0:1.025
#col_length:0.06350
#col_r_outer:0.02159
#col_r_inner:0.01905
#
#calibration
#-----------
#sheath_c2:-8461.90
#sheath_c1:1514.00
#sheath_c0:-5313.80
#cal_temp:24.7
#impct_slp:2325.1
#impct_off:-861.6
#press_slp:3879.2
#press_off:-1482.6
#hv_slope:1507.5
#hv_offset:804.2
#
#YY/MM/DD	HR:MN:SC	scan_direction	actual_max_dia	scan_max_volts	scan_min_volts	sheath_flw_avg	sheath_flw_stdev	mcpc_smpf_avg	mcpc_smpf_stdev	press_avg	press_stdev	temp_avg	temp_stdev	bin1	bin2	bin3	bin4	bin5	bin6	bin7	bin8	bin9	bin10	bin11	bin12	bin13	bin14	bin15	bin16	bin17	bin18	bin19	bin20	bin21	bin22	bin23	bin24	bin25	bin26	bin27	bin28	bin29	bin30	bin31	bin32	bin33	bin34	bin35	bin36	bin37	bin38	bin39	bin40	bin41	bin42	bin43	bin44	bin45	bin46	bin47	bin48	bin49	bin50	bin51	bin52	bin53	bin54	bin55	bin56	bin57	bin58	bin59	bin60	sems_errs	mcpc_smpf	mcpc_satf	mcpc_cndt	mcpc_satt	mcpc_errs
19/11/14	12:08:13	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:14	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.1	0
19/11/14	12:08:15	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.341	0.000	20.0	45.0	0
19/11/14	12:08:16	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.341	0.000	20.0	45.0	0
19/11/14	12:08:17	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:18	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.339	0.000	20.0	45.0	0
19/11/14	12:08:19	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:20	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.1	0
19/11/14	12:08:21	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.341	0.000	20.0	45.0	0
19/11/14	12:08:22	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.341	0.000	20.0	45.1	0
19/11/14	12:08:23	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:24	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:25	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:26	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:27	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:28	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:29	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.339	0.000	20.0	45.1	0
19/11/14	12:08:30	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:31	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:32	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.341	0.000	20.0	45.0	0
19/11/14	12:08:33	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.341	0.000	20.0	45.0	0
19/11/14	12:08:34	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:35	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:36	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.341	0.000	20.0	45.1	0
19/11/14	12:08:37	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.341	0.000	20.0	45.0	0
19/11/14	12:08:38	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:39	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:40	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:41	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.1	0
19/11/14	12:08:42	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.341	0.000	20.0	45.1	0
19/11/14	12:08:43	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:44	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:45	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:46	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:47	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
19/11/14	12:08:48	1	100	622.7	31.3	2.999	0.00984	0.339	0.00000	1019.1	0.15981	26.8	0.03895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	15	32	32	39	29	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0.340	0.000	20.0	45.0	0
